claim_id,claimant_id,vehicle_id,clinic_provider_id,repair_provider_id,attorney_provider_id,incident_type,weather_condition,claim_date,police_report_filed,injuries_count,witnesses_count,claim_amount,claim_status,payout_amount,is_fraud,fraud_ring_id,payout_ratio,claim_year,claim_month,claim_month_name,unpaid_amount
CM006138,CL003949,VH003463,PR000208,PR000041,,multi_vehicle_pileup,clear,2025-01-09,True,0,1,6810.82,paid,6563.22,0,,0.9636460807949704,2025,1,Jan,247.59999999999945
CM004334,CL000546,VH001454,,PR000037,,rear_end_collision,fog,2024-12-13,True,0,1,7258.75,paid,7001.06,0,,0.9644993972791459,2024,12,Dec,257.6899999999996
CM008879,CL002657,VH003036,PR000049,PR000045,,sideswipe,rain,2024-08-03,True,1,0,5382.47,under_review,,1,RING018,,2024,8,Aug,
CM000867,CL002417,VH001936,,PR000040,,single_vehicle,clear,2024-01-02,True,0,0,6563.83,under_review,,0,,,2024,1,Jan,
CM000621,CL001723,VH000713,PR000066,PR000013,,multi_vehicle_pileup,fog,2024-01-12,True,1,2,1437.28,paid,1393.77,0,,0.969727540910609,2024,1,Jan,43.50999999999999
CM005917,CL000500,VH001130,PR000046,PR000037,,rear_end_collision,clear,2024-03-30,True,0,1,6660.52,paid,6507.98,0,,0.9770978842492777,2024,3,Mar,152.54000000000087
CM005324,CL000944,VH000054,PR000031,,,parking_lot,clear,2024-12-13,False,2,1,8733.64,denied,0.0,0,,0.0,2024,12,Dec,8733.64
CM003718,CL002453,VH000742,,PR000018,,sideswipe,clear,2024-06-08,True,0,1,6407.05,paid,6273.8,0,,0.979202597139089,2024,6,Jun,133.25
CM006840,CL001524,VH000199,PR000001,,,parking_lot,clear,2023-10-03,True,0,2,5386.63,under_review,,0,,,2023,10,Oct,
CM007854,CL002649,VH003383,,PR000086,,multi_vehicle_pileup,clear,2023-11-27,False,0,1,7865.63,under_review,,0,,,2023,11,Nov,
CM007895,CL000694,VH000456,,PR000142,,sideswipe,fog,2025-09-09,True,0,3,3130.13,paid,2906.29,0,,0.9284885931255251,2025,9,Sep,223.84000000000015
CM002246,CL002554,VH000498,,PR000028,,sideswipe,clear,2024-06-23,True,1,0,10792.68,paid,10441.65,0,,0.967475177620387,2024,6,Jun,351.03000000000065
CM005874,CL003811,VH002539,,,,single_vehicle,snow,2023-02-12,True,0,1,713.97,paid,710.17,0,,0.9946776475202038,2023,2,Feb,3.800000000000068
CM008179,CL003351,VH003764,PR000153,PR000199,,sideswipe,rain,2024-12-05,True,0,0,2579.32,under_review,,0,,,2024,12,Dec,
CM006598,CL003526,VH001261,PR000035,PR000134,,single_vehicle,clear,2025-12-16,True,0,1,7374.56,under_review,,0,,,2025,12,Dec,
CM008281,CL002106,VH001694,,PR000131,,parking_lot,fog,2025-10-20,True,0,2,952.79,paid,874.39,0,,0.9177153412609285,2025,10,Oct,78.39999999999998
CM006059,CL000937,VH001155,PR000022,,,rear_end_collision,snow,2023-04-01,False,0,2,4192.62,paid,4006.31,0,,0.9555623929666891,2023,4,Apr,186.30999999999995
CM007749,CL001817,VH003397,PR000233,PR000160,,rear_end_collision,snow,2024-11-12,False,1,1,2406.05,paid,2336.46,0,,0.9710770765362315,2024,11,Nov,69.59000000000015
CM007536,CL000189,VH001688,PR000103,PR000115,,rear_end_collision,fog,2025-04-21,True,0,3,5152.1,paid,4778.45,0,,0.9274761747636885,2025,4,Apr,373.65000000000055
CM001632,CL000409,VH002442,,PR000138,,parking_lot,rain,2024-09-16,False,0,0,2090.89,paid,1957.79,0,,0.9363428970438427,2024,9,Sep,133.0999999999999
CM008700,CL000344,VH002525,PR000104,PR000075,PR000188,single_vehicle,rain,2025-09-27,False,1,0,2375.55,paid,2159.07,1,RING010,0.9088716297278525,2025,9,Sep,216.48000000000002
CM000361,CL002493,VH001814,PR000249,PR000243,,rear_end_collision,clear,2025-06-01,False,0,1,2492.1,paid,2458.11,0,,0.9863609004454076,2025,6,Jun,33.98999999999978
CM004605,CL001072,VH003114,,PR000176,,sideswipe,clear,2023-08-07,True,0,0,4097.56,paid,3717.4,0,,0.9072228350530559,2023,8,Aug,380.1600000000003
CM006955,CL000277,VH003536,PR000212,PR000084,,multi_vehicle_pileup,clear,2024-03-02,True,0,2,2406.91,paid,2401.12,0,,0.9975944260483358,2024,3,Mar,5.789999999999964
CM002007,CL003327,VH000853,PR000096,PR000191,,parking_lot,fog,2025-08-25,True,0,2,2948.55,paid,2884.14,0,,0.9781553645011954,2025,8,Aug,64.41000000000031
CM003662,CL000581,VH000756,PR000023,,,parking_lot,clear,2025-10-27,False,0,0,5080.8,paid,4760.15,0,,0.9368898598645882,2025,10,Oct,320.65000000000055
CM004249,CL000221,VH001068,,PR000121,,rear_end_collision,clear,2024-11-11,True,0,0,3530.75,paid,3372.92,0,,0.9552984493379594,2024,11,Nov,157.82999999999993
CM003140,CL000984,VH001349,,PR000169,,parking_lot,clear,2024-06-14,True,0,3,3669.68,paid,3452.97,0,,0.9409458045388154,2024,6,Jun,216.71000000000004
CM008288,CL003289,VH001438,,PR000137,,single_vehicle,rain,2023-07-23,False,0,1,3378.78,under_review,,0,,,2023,7,Jul,
CM004372,CL001441,VH002097,,,,sideswipe,clear,2024-12-11,True,0,0,1438.58,under_review,,0,,,2024,12,Dec,
CM002628,CL002455,VH000698,PR000198,PR000038,,parking_lot,snow,2025-06-14,True,0,2,13919.48,denied,0.0,0,,0.0,2025,6,Jun,13919.48
CM008166,CL000795,VH000786,PR000002,PR000067,,sideswipe,rain,2023-03-04,True,0,1,1124.8,paid,1027.11,0,,0.9131490042674253,2023,3,Mar,97.69000000000005
CM005581,CL000705,VH002119,PR000208,PR000211,,parking_lot,clear,2023-02-16,False,0,0,4283.09,paid,4094.94,0,,0.956071434408336,2023,2,Feb,188.1500000000001
CM003792,CL002979,VH003463,PR000019,PR000160,,sideswipe,clear,2023-05-03,False,1,0,7168.78,paid,7122.92,0,,0.9936028166577856,2023,5,May,45.85999999999967
CM008789,CL001293,VH002962,PR000156,PR000174,PR000122,multi_vehicle_pileup,clear,2023-08-09,True,1,0,9007.34,partially_paid,4750.95,1,RING014,0.5274531659735282,2023,8,Aug,4256.39
CM004551,CL001365,VH003972,PR000186,PR000040,,sideswipe,clear,2025-06-21,True,0,0,11983.22,paid,11331.66,0,,0.945627302177545,2025,6,Jun,651.5599999999995
CM008918,CL000054,VH003867,PR000129,PR000128,,sideswipe,clear,2024-04-08,True,1,0,3672.09,paid,3358.85,1,RING021,0.9146970798646002,2024,4,Apr,313.24000000000024
CM007376,CL001480,VH000361,PR000198,PR000228,,rear_end_collision,rain,2025-11-05,False,1,0,3394.07,paid,3055.87,0,,0.9003556202435423,2025,11,Nov,338.2000000000003
CM002752,CL000090,VH003763,,PR000142,,parking_lot,fog,2024-06-04,False,0,1,3353.55,paid,3056.01,0,,0.9112761103904817,2024,6,Jun,297.53999999999996
CM005225,CL003057,VH003784,PR000103,PR000105,,parking_lot,snow,2023-12-31,True,1,0,2550.58,paid,2460.57,0,,0.9647099875322477,2023,12,Dec,90.00999999999976
CM001492,CL003823,VH001710,,,,single_vehicle,fog,2023-10-17,True,1,0,3548.55,paid,3229.93,0,,0.9102112130306744,2023,10,Oct,318.62000000000035
CM006022,CL002519,VH002196,PR000153,,,rear_end_collision,fog,2024-02-26,True,1,1,7419.93,paid,7109.26,0,,0.9581303327659425,2024,2,Feb,310.6700000000001
CM006374,CL003406,VH001649,,PR000128,,single_vehicle,clear,2024-10-28,True,0,1,2409.05,paid,2280.06,0,,0.9464560718955604,2024,10,Oct,128.99000000000024
CM000240,CL000507,VH003355,PR000014,PR000242,PR000102,multi_vehicle_pileup,rain,2024-04-10,False,0,0,6415.58,paid,6075.17,0,,0.9469401051814489,2024,4,Apr,340.40999999999985
CM003249,CL001095,VH002000,PR000118,PR000242,,single_vehicle,clear,2023-12-11,True,0,0,11079.91,paid,10605.81,0,,0.9572108437703916,2023,12,Dec,474.10000000000036
CM002888,CL002797,VH000101,PR000085,,,sideswipe,rain,2024-06-05,True,1,2,2906.27,paid,2893.28,0,,0.995530353339504,2024,6,Jun,12.989999999999782
CM007662,CL003886,VH001375,PR000159,PR000137,,sideswipe,clear,2023-03-24,True,0,0,1074.78,paid,980.32,0,,0.9121122462271349,2023,3,Mar,94.45999999999992
CM000081,CL003622,VH003073,,PR000245,,parking_lot,rain,2025-04-05,True,0,3,2868.47,paid,2703.06,0,,0.9423351124467051,2025,4,Apr,165.40999999999985
CM001615,CL002421,VH001433,,PR000184,,sideswipe,clear,2023-02-07,True,2,1,4362.92,paid,4310.11,0,,0.9878957212142325,2023,2,Feb,52.8100000000004
CM007809,CL002322,VH000060,,PR000032,,single_vehicle,clear,2025-06-07,True,0,2,1632.76,paid,1590.22,0,,0.9739459565398466,2025,6,Jun,42.539999999999964
CM005532,CL003729,VH000497,,PR000042,PR000175,rear_end_collision,snow,2025-12-28,True,0,1,2439.21,paid,2232.2,0,,0.9151323584275236,2025,12,Dec,207.01000000000022
CM008231,CL000107,VH002432,PR000214,PR000128,,parking_lot,clear,2025-10-21,True,0,0,1200.38,paid,1155.2,0,,0.9623619187257368,2025,10,Oct,45.180000000000064
CM002457,CL000725,VH002496,PR000056,PR000242,,single_vehicle,clear,2024-02-16,False,0,1,3381.48,paid,3320.22,0,,0.9818836722381915,2024,2,Feb,61.26000000000022
CM007567,CL001247,VH001362,,PR000062,,single_vehicle,clear,2024-12-15,False,0,0,2317.1,under_review,,0,,,2024,12,Dec,
CM008708,CL000133,VH001966,PR000104,PR000075,PR000188,multi_vehicle_pileup,snow,2025-10-03,False,0,0,6915.65,partially_paid,3969.56,1,RING010,0.5739966597499874,2025,10,Oct,2946.0899999999997
CM002575,CL000015,VH001617,,PR000201,,rear_end_collision,clear,2024-11-15,True,0,1,635.6,under_review,,0,,,2024,11,Nov,
CM001418,CL002802,VH002170,,,PR000188,rear_end_collision,clear,2024-07-27,True,0,1,1619.63,paid,1555.06,0,,0.9601328698529911,2024,7,Jul,64.57000000000016
CM004081,CL003380,VH001378,PR000198,PR000151,,single_vehicle,clear,2024-03-08,True,0,1,4751.75,paid,4474.04,0,,0.9415562687430946,2024,3,Mar,277.71000000000004
CM007375,CL000127,VH002918,PR000072,PR000094,,single_vehicle,clear,2023-10-09,True,0,0,2325.73,paid,2288.64,0,,0.9840523190568122,2023,10,Oct,37.090000000000146
CM005431,CL000754,VH003859,,PR000178,,sideswipe,rain,2024-01-16,True,0,1,1139.38,paid,1066.9,0,,0.9363864557917464,2024,1,Jan,72.48000000000002
CM003257,CL001710,VH000392,,PR000000,,single_vehicle,clear,2024-07-23,True,2,1,3474.42,denied,0.0,0,,0.0,2024,7,Jul,3474.42
CM000593,CL000913,VH001648,,,,rear_end_collision,rain,2024-06-28,False,0,2,1966.97,paid,1939.89,0,,0.9862326319160943,2024,6,Jun,27.079999999999927
CM000669,CL000982,VH001176,PR000035,PR000173,,sideswipe,rain,2023-02-15,True,1,1,4370.45,paid,3954.97,0,,0.9049342745026255,2023,2,Feb,415.48
CM006819,CL001764,VH003599,PR000034,PR000204,PR000122,sideswipe,snow,2025-01-23,True,0,1,2366.65,paid,2187.45,0,,0.9242811569095556,2025,1,Jan,179.20000000000027
CM002313,CL001821,VH002836,PR000064,PR000209,,single_vehicle,snow,2025-08-04,True,1,1,2419.18,paid,2269.36,0,,0.9380699245198788,2025,8,Aug,149.8199999999997
CM004122,CL002405,VH002576,PR000008,,,parking_lot,snow,2023-08-19,False,0,2,4798.26,paid,4706.54,0,,0.9808847373839683,2023,8,Aug,91.72000000000025
CM004624,CL000444,VH001367,,PR000182,,single_vehicle,clear,2023-01-26,True,0,0,9130.34,paid,8648.08,0,,0.9471804993023261,2023,1,Jan,482.2600000000002
CM000510,CL003192,VH001345,PR000125,PR000124,,rear_end_collision,snow,2025-07-13,True,2,0,3863.14,paid,3833.5,0,,0.9923274848957067,2025,7,Jul,29.639999999999873
CM004642,CL003429,VH001536,PR000077,,,sideswipe,snow,2025-10-18,True,3,0,1562.06,under_review,,0,,,2025,10,Oct,
CM001747,CL003117,VH002621,PR000078,PR000027,PR000016,single_vehicle,clear,2024-02-24,True,0,0,1707.84,paid,1609.83,0,,0.9426117200674536,2024,2,Feb,98.00999999999999
CM002009,CL002470,VH003436,,PR000201,,rear_end_collision,clear,2025-01-15,True,1,1,4669.85,paid,4464.61,0,,0.9560499801920831,2025,1,Jan,205.2400000000007
CM005748,CL003822,VH000911,,,,rear_end_collision,clear,2024-09-19,True,0,0,1925.61,paid,1840.29,0,,0.9556919625469332,2024,9,Sep,85.31999999999994
CM000734,CL000980,VH003469,PR000192,PR000245,PR000044,single_vehicle,clear,2024-06-10,True,0,0,1063.19,under_review,,0,,,2024,6,Jun,
CM005945,CL001755,VH000211,PR000106,PR000038,,multi_vehicle_pileup,clear,2024-11-05,True,0,2,5124.92,denied,0.0,0,,0.0,2024,11,Nov,5124.92
CM000322,CL001969,VH002540,,PR000203,,multi_vehicle_pileup,clear,2023-11-04,True,0,1,1984.54,paid,1808.5,0,,0.9112943049774759,2023,11,Nov,176.03999999999996
CM000512,CL000495,VH003915,PR000249,PR000121,,single_vehicle,clear,2024-04-27,True,0,0,4918.78,paid,4543.46,0,,0.9236965263744262,2024,4,Apr,375.3199999999997
CM008431,CL002544,VH003622,PR000146,PR000105,,parking_lot,clear,2024-03-14,True,1,2,4673.12,paid,4221.19,1,RING001,0.9032915910569383,2024,3,Mar,451.9300000000003
CM005129,CL002180,VH003718,,PR000166,,rear_end_collision,snow,2023-11-27,True,1,1,1670.97,paid,1537.24,0,,0.919968640969018,2023,11,Nov,133.73000000000002
CM006689,CL000555,VH000627,,PR000052,,sideswipe,clear,2024-05-02,False,0,0,3226.04,paid,3121.32,0,,0.967539150165528,2024,5,May,104.7199999999998
CM008524,CL001693,VH003087,PR000214,PR000115,PR000147,sideswipe,rain,2023-12-01,True,2,0,12194.71,paid,11661.6,1,RING004,0.9562835032567402,2023,12,Dec,533.1099999999988
CM008838,CL002587,VH001876,PR000244,PR000083,,rear_end_collision,clear,2024-01-09,False,0,0,4415.65,denied,0.0,1,RING017,0.0,2024,1,Jan,4415.65
CM007188,CL001877,VH000375,PR000017,PR000086,,single_vehicle,snow,2025-05-15,True,0,4,1360.99,denied,0.0,0,,0.0,2025,5,May,1360.99
CM006740,CL002879,VH000907,PR000116,PR000181,,rear_end_collision,clear,2025-08-25,True,0,1,1624.18,paid,1585.65,0,,0.976277259909616,2025,8,Aug,38.52999999999997
CM001881,CL000184,VH002617,,PR000075,,single_vehicle,fog,2024-01-14,True,0,0,9707.43,paid,9512.57,0,,0.9799267159279026,2024,1,Jan,194.86000000000058
CM003106,CL003852,VH002865,,PR000040,,sideswipe,clear,2025-10-29,True,0,0,5745.23,paid,5413.03,0,,0.9421781199360165,2025,10,Oct,332.1999999999998
CM000108,CL003024,VH003773,PR000186,PR000091,,rear_end_collision,rain,2024-05-27,True,1,0,3432.63,paid,3365.24,0,,0.9803678229229482,2024,5,May,67.39000000000033
CM004886,CL001710,VH001923,,PR000165,,rear_end_collision,rain,2024-06-26,True,0,2,4912.69,denied,0.0,0,,0.0,2024,6,Jun,4912.69
CM001563,CL001804,VH003266,PR000076,,,single_vehicle,clear,2024-12-23,True,0,0,2477.02,paid,2322.48,0,,0.9376105158618017,2024,12,Dec,154.53999999999996
CM007357,CL002482,VH003935,PR000187,PR000047,PR000053,multi_vehicle_pileup,clear,2023-10-25,True,1,1,2018.73,paid,1920.77,0,,0.9514744418520554,2023,10,Oct,97.96000000000004
CM001778,CL002476,VH000275,PR000158,PR000205,,rear_end_collision,clear,2024-09-01,True,0,2,2051.86,paid,1877.75,0,,0.9151452828165664,2024,9,Sep,174.11000000000013
CM001223,CL002507,VH000030,,PR000243,,parking_lot,clear,2024-05-13,True,0,1,3451.13,paid,3229.14,0,,0.9356761408582116,2024,5,May,221.99000000000024
CM000829,CL002387,VH001526,,PR000015,,parking_lot,rain,2023-06-12,False,0,0,4202.6,under_review,,0,,,2023,6,Jun,
CM002819,CL001215,VH003448,PR000106,PR000015,,rear_end_collision,clear,2024-03-09,True,0,1,2699.17,paid,2633.03,0,,0.9754961710451732,2024,3,Mar,66.13999999999987
CM007034,CL003182,VH002378,,PR000169,,single_vehicle,rain,2024-01-27,True,0,0,4407.93,paid,4222.0,0,,0.9578192031180168,2024,1,Jan,185.9300000000003
CM007446,CL003283,VH000134,,PR000042,PR000155,single_vehicle,clear,2023-05-08,False,0,1,2817.52,paid,2735.6,0,,0.9709247849172321,2023,5,May,81.92000000000007
CM005120,CL000579,VH000472,,PR000060,,rear_end_collision,rain,2023-03-18,True,1,1,7933.52,paid,7807.87,0,,0.9841621373614737,2023,3,Mar,125.65000000000055
CM002796,CL001188,VH001664,PR000089,PR000151,,multi_vehicle_pileup,clear,2025-06-03,False,0,1,11956.45,paid,11406.49,0,,0.9540030694729622,2025,6,Jun,549.960000000001
CM001865,CL003517,VH003295,,PR000042,,single_vehicle,clear,2023-02-18,True,2,1,1978.65,paid,1855.77,0,,0.9378970510196345,2023,2,Feb,122.88000000000011
CM008565,CL002088,VH003754,PR000064,PR000000,,multi_vehicle_pileup,clear,2023-07-15,True,0,0,3420.49,paid,3413.91,1,RING005,0.998076299009791,2023,7,Jul,6.579999999999927
CM001942,CL001308,VH001595,PR000039,PR000095,PR000193,multi_vehicle_pileup,clear,2025-05-01,True,0,2,5294.05,paid,4972.12,0,,0.9391902229861826,2025,5,May,321.9300000000003
CM006644,CL003843,VH001554,PR000089,,,single_vehicle,clear,2025-02-07,True,0,1,691.57,paid,656.65,0,,0.9495061960466763,2025,2,Feb,34.92000000000007
CM008341,CL000317,VH000505,,PR000050,,multi_vehicle_pileup,clear,2025-04-05,False,0,1,1178.33,under_review,,0,,,2025,4,Apr,
CM003315,CL003755,VH002046,PR000208,PR000000,,single_vehicle,rain,2024-05-10,True,0,2,5315.83,paid,5181.86,0,,0.9747979149069853,2024,5,May,133.97000000000025
CM006308,CL000868,VH001225,PR000113,PR000041,,sideswipe,fog,2023-05-05,True,0,0,4188.5,paid,4031.97,0,,0.9626286259997612,2023,5,May,156.5300000000002
CM000759,CL003608,VH002082,PR000078,PR000201,PR000100,parking_lot,rain,2023-11-17,True,1,1,2312.92,denied,0.0,0,,0.0,2023,11,Nov,2312.92
CM006299,CL003075,VH003337,PR000189,PR000221,,sideswipe,clear,2023-11-01,True,0,1,2879.82,under_review,,0,,,2023,11,Nov,
CM004135,CL002207,VH002228,PR000198,PR000246,,parking_lot,clear,2025-07-06,False,0,1,2849.82,paid,2640.53,0,,0.9265602739822164,2025,7,Jul,209.28999999999996
CM007202,CL003536,VH000431,PR000002,PR000015,,single_vehicle,clear,2024-09-01,False,0,1,9167.67,under_review,,0,,,2024,9,Sep,
CM004077,CL001656,VH002696,,PR000109,,parking_lot,clear,2024-03-06,True,0,1,1483.95,paid,1456.0,0,,0.9811651335961454,2024,3,Mar,27.950000000000045
CM002725,CL001410,VH000783,,PR000011,,rear_end_collision,rain,2024-03-24,True,0,0,6661.48,paid,6540.9,0,,0.9818989173577043,2024,3,Mar,120.57999999999993
CM008259,CL002640,VH001778,,PR000107,,parking_lot,clear,2025-12-26,False,1,0,2112.53,under_review,,0,,,2025,12,Dec,
CM006594,CL000732,VH002269,,PR000163,,single_vehicle,clear,2024-12-19,False,1,1,2245.38,paid,2167.64,0,,0.9653777979673818,2024,12,Dec,77.74000000000024
CM000587,CL000838,VH002324,PR000149,PR000062,,single_vehicle,clear,2025-04-14,True,1,0,9041.84,paid,8454.08,0,,0.9349955318828911,2025,4,Apr,587.7600000000002
CM003039,CL003740,VH003804,,PR000210,PR000135,sideswipe,clear,2023-05-20,True,0,2,2441.28,paid,2329.43,0,,0.9541838707563244,2023,5,May,111.85000000000036
CM002599,CL001786,VH003622,PR000152,PR000128,,parking_lot,clear,2025-01-01,True,0,0,1579.89,under_review,,0,,,2025,1,Jan,
CM000677,CL000762,VH000678,PR000017,PR000052,,sideswipe,clear,2023-11-25,True,0,0,2379.13,under_review,,0,,,2023,11,Nov,
CM003401,CL001256,VH001511,PR000078,PR000011,PR000188,rear_end_collision,clear,2024-09-23,False,0,2,2953.15,paid,2810.95,0,,0.9518480266833719,2024,9,Sep,142.20000000000027
CM007840,CL001828,VH003845,,PR000157,,sideswipe,rain,2025-02-20,True,1,1,1798.55,paid,1623.24,0,,0.9025270356676212,2025,2,Feb,175.30999999999995
CM003356,CL000735,VH000855,PR000077,PR000245,,rear_end_collision,rain,2024-09-22,False,1,1,3725.85,paid,3717.68,0,,0.9978072117771783,2024,9,Sep,8.170000000000073
CM002304,CL002144,VH000692,,PR000140,,parking_lot,clear,2023-05-01,True,0,0,2791.46,paid,2665.87,0,,0.9550092066517163,2023,5,May,125.59000000000015
CM005959,CL001814,VH003188,PR000187,PR000245,,parking_lot,clear,2023-08-03,True,0,4,8677.53,paid,7927.68,0,,0.9135871613235563,2023,8,Aug,749.8500000000004
CM001730,CL000364,VH002678,PR000149,PR000224,,sideswipe,clear,2024-06-23,True,1,1,3149.74,paid,2970.21,0,,0.9430016445801876,2024,6,Jun,179.52999999999975
CM008487,CL000995,VH000767,PR000019,PR000071,PR000102,multi_vehicle_pileup,clear,2024-05-23,False,0,0,6028.98,paid,5486.89,1,RING003,0.9100859515208212,2024,5,May,542.0899999999992
CM005141,CL003830,VH001556,,PR000194,,sideswipe,clear,2024-08-04,True,0,2,3014.16,paid,2904.59,0,,0.9636482469411047,2024,8,Aug,109.56999999999971
CM006933,CL000156,VH003097,,PR000095,,parking_lot,clear,2024-02-09,True,1,0,1834.88,paid,1671.71,0,,0.9110732036972444,2024,2,Feb,163.17000000000007
CM003848,CL002339,VH001718,,PR000121,PR000102,sideswipe,clear,2023-04-24,False,1,0,3770.17,paid,3476.53,0,,0.922114917894949,2023,4,Apr,293.6399999999999
CM006066,CL001268,VH001830,,,,sideswipe,clear,2024-12-30,True,1,1,4835.92,paid,4553.5,0,,0.9415995301824679,2024,12,Dec,282.4200000000001
CM003092,CL001565,VH002840,PR000125,PR000220,PR000007,parking_lot,clear,2024-11-02,False,1,1,2124.02,under_review,,0,,,2024,11,Nov,
CM001148,CL003451,VH000395,PR000104,PR000131,,single_vehicle,clear,2025-10-24,True,0,2,7884.01,under_review,,0,,,2025,10,Oct,
CM002303,CL003343,VH003976,PR000036,PR000243,,single_vehicle,rain,2025-06-11,True,0,2,3419.14,paid,3376.81,0,,0.9876196938411413,2025,6,Jun,42.32999999999993
CM007951,CL001885,VH002730,PR000001,PR000111,,multi_vehicle_pileup,rain,2025-01-02,False,0,0,2246.07,paid,2137.01,0,,0.9514440778782496,2025,1,Jan,109.05999999999995
CM000857,CL003938,VH000704,PR000235,,PR000139,rear_end_collision,rain,2024-12-20,True,1,0,8217.65,paid,8038.36,0,,0.9781823270643067,2024,12,Dec,179.28999999999996
CM002940,CL002719,VH003494,PR000200,PR000134,,sideswipe,rain,2024-10-22,True,0,0,1143.78,under_review,,0,,,2024,10,Oct,
CM002003,CL001550,VH000123,,PR000086,,rear_end_collision,fog,2023-11-24,True,0,0,11475.85,paid,10895.23,0,,0.9494050549632489,2023,11,Nov,580.6200000000008
CM008334,CL000161,VH003536,PR000116,,PR000102,single_vehicle,clear,2025-05-06,True,0,0,4620.17,paid,4552.44,0,,0.9853403662635789,2025,5,May,67.73000000000047
CM008463,CL000830,VH002134,PR000146,PR000105,,single_vehicle,snow,2024-03-20,False,0,0,4172.92,denied,0.0,1,RING001,0.0,2024,3,Mar,4172.92
CM005740,CL000561,VH000905,,PR000123,,sideswipe,clear,2024-05-15,True,0,2,7657.81,paid,7117.94,0,,0.9295007319324976,2024,5,May,539.8700000000008
CM006320,CL000087,VH002961,PR000244,PR000091,,sideswipe,clear,2024-03-11,True,0,0,3464.72,paid,3368.84,0,,0.9723267681082455,2024,3,Mar,95.87999999999965
CM004664,CL000769,VH003707,,PR000109,,single_vehicle,rain,2023-06-24,True,0,0,3840.66,paid,3803.31,0,,0.9902751089656465,2023,6,Jun,37.34999999999991
CM008157,CL000775,VH000099,,PR000173,,rear_end_collision,snow,2024-06-21,True,0,0,5769.23,paid,5453.6,0,,0.9452907927054391,2024,6,Jun,315.6299999999992
CM004993,CL003144,VH002266,PR000085,PR000024,,rear_end_collision,fog,2023-01-10,False,1,0,7912.46,paid,7177.42,0,,0.9071034798280181,2023,1,Jan,735.04
CM007111,CL002925,VH002870,,PR000166,,sideswipe,clear,2024-06-21,True,1,0,2366.6,paid,2331.94,0,,0.9853545170286487,2024,6,Jun,34.659999999999854
