vehicle_id,make,model,model_year,vehicle_type,fuel_type,market_value,vin_hash
VH000335,Toyota,Highlander,2011,suv,gasoline,5042.12,lT27688926Lb790817
VH000336,Chevrolet,Equinox,2015,suv,gasoline,5646.26,XJ71000579eu203924
VH000337,Toyota,Tacoma,2020,truck,hybrid,16050.71,xf55782922jq173113
VH000338,Hyundai,Elantra,2020,sedan,gasoline,10030.68,ZO02527481eN588242
VH000339,BMW,3 Series,2024,sedan,gasoline,36076.42,Nm18991400IJ196462
VH000340,Honda,Civic,2024,sedan,hybrid,18774.04,uE23870281Jk938922
VH000341,Honda,Odyssey,2013,minivan,gasoline,5906.13,gb33164610aL604662
VH000342,Nissan,Rogue,2012,suv,gasoline,3701.44,SH87734789xp755479
VH000343,Hyundai,Santa Fe,2010,suv,gasoline,4033.22,FB47705881aI752160
VH000344,Ford,Mustang,2012,sedan,gasoline,5102.01,xM40438781Qc064284
VH000345,Hyundai,Santa Fe,2019,suv,hybrid,14267.48,pT49350379wT898759
VH000346,Ford,Focus,2017,sedan,gasoline,6448.05,lA72283112hd074580
VH000347,Honda,Accord,2012,sedan,gasoline,4686.78,Hw50262738KA755495
VH000348,Honda,Odyssey,2016,minivan,gasoline,9561.3,zf12912187nJ534132
VH000349,Ford,Focus,2018,sedan,gasoline,7756.4,eP45582050NB407794
VH000350,Hyundai,Santa Fe,2024,suv,gasoline,27540.12,zp61256751Ky010472
VH000351,Kia,Sorento,2017,suv,electric,9938.14,oH67659215kG033047
VH000352,BMW,7 Series,2018,sedan,gasoline,28942.75,EG18362384NL479583
VH000353,Toyota,RAV4,2022,suv,gasoline,17417.09,Vo39161094Ci902385
VH000354,Chevrolet,Tahoe,2021,suv,gasoline,29165.86,XY99717747Pf795605
VH000355,BMW,X3,2013,suv,hybrid,8324.84,OZ66916105gB606420
VH000356,Toyota,Corolla,2022,sedan,gasoline,13972.14,up24411194EJ287838
VH000357,Chevrolet,Equinox,2017,suv,gasoline,8929.22,Ej43631000kh557010
VH000358,Honda,CR-V,2016,suv,gasoline,7304.98,QJ96433552aT946263
VH000359,Kia,Sorento,2017,suv,gasoline,9344.55,Tv65095123gF770705
VH000360,Kia,Forte,2011,sedan,gasoline,2520.0,rD67262863Is096619
VH000361,Toyota,RAV4,2015,suv,electric,6821.64,gH14699487Ni327290
VH000362,Honda,Civic,2023,sedan,hybrid,14970.68,xg51179920uf717575
VH000363,Kia,Optima,2008,sedan,gasoline,3000.0,PX19146511Ot263393
VH000364,Ford,F-150,2024,truck,gasoline,33663.19,nI76648076wb245844
VH000365,Nissan,Frontier,2019,truck,gasoline,11437.62,XO87550941Fv815092
VH000366,Kia,Soul,2014,suv,gasoline,3412.16,qt90853570MN450281
VH000367,Chevrolet,Tahoe,2010,suv,gasoline,6240.0,mo60523372bX029789
VH000368,Toyota,RAV4,2015,suv,gasoline,6381.25,VN90883289mA751299
VH000369,Kia,Soul,2018,suv,diesel,7110.39,OT65204992cu423380
VH000370,Kia,Soul,2023,suv,gasoline,13238.86,Yk82060100Mu443875
VH000371,BMW,3 Series,2020,sedan,gasoline,19507.32,as27489512sZ472019
VH000372,Chevrolet,Silverado,2014,truck,gasoline,7804.53,cT04242630IV668944
VH000373,Chevrolet,Tahoe,2015,suv,gasoline,10107.89,tH40923491BV437358
VH000374,Chevrolet,Tahoe,2010,suv,gasoline,6240.0,lw84635575Kz851703
VH000375,Honda,CR-V,2019,suv,gasoline,11199.94,Wt60345987iP867157
VH000376,Ford,Escape,2011,suv,gasoline,3480.0,aj17823173HW071429
VH000377,Honda,Accord,2014,sedan,gasoline,6164.19,Oq91176272nI867339
VH000378,Toyota,Highlander,2012,suv,gasoline,5351.35,Zp87393620vE484763
VH000379,Chevrolet,Equinox,2012,suv,gasoline,4057.38,Nk83017643zD851971
VH000380,Nissan,Altima,2024,sedan,gasoline,19499.35,rW14038780lr863158
VH000381,Ford,Mustang,2017,sedan,gasoline,9657.57,aP81742659mJ382288
VH000382,BMW,5 Series,2008,sedan,gasoline,6720.0,hq69086107NS842632
VH000383,Ford,Explorer,2008,suv,gasoline,4680.0,Hm94031757lW352660
VH000384,Chevrolet,Silverado,2016,truck,gasoline,10916.91,FL46728857Bk840223
VH000385,Honda,Pilot,2011,suv,gasoline,5151.79,Uy74925389oB674987
VH000386,Kia,Optima,2022,sedan,hybrid,13823.82,LX87159972AS673899
VH000387,BMW,X3,2020,suv,gasoline,18415.61,Id83183979Oa262750
VH000388,Nissan,Frontier,2016,truck,gasoline,7005.44,EN93904065rr463135
VH000389,Nissan,Frontier,2016,truck,gasoline,7211.65,AG38873283If224330
VH000390,Toyota,RAV4,2017,suv,gasoline,7698.52,mG80527673tm080159
VH000391,Ford,F-150,2016,truck,gasoline,11910.71,nA92019380xj877061
VH000392,Honda,CR-V,2023,suv,gasoline,18807.79,tb40920681fY748528
VH000393,Kia,Sportage,2017,suv,diesel,8760.52,hV71567875AC772642
VH000394,Hyundai,Accent,2022,sedan,gasoline,10099.62,qK75682373mR944612
VH000395,Honda,Civic,2015,sedan,gasoline,5142.62,zH94991517JX062965
VH000396,BMW,5 Series,2017,sedan,gasoline,15574.76,vH92503813Jq934054
VH000397,Hyundai,Santa Fe,2012,suv,hybrid,4137.98,yP98026235aO314313
VH000398,Honda,Pilot,2023,suv,gasoline,25120.86,UN49980574rM859910
VH000399,Honda,Accord,2023,sedan,gasoline,18279.46,PF85841888nn235549
VH000400,Hyundai,Tucson,2017,suv,gasoline,8657.52,xd27143635yr478761
VH000401,Ford,Focus,2020,sedan,gasoline,9266.5,FX75735727Xi018218
VH000402,Nissan,Frontier,2018,truck,gasoline,10346.7,Kq36020882Ma698736
VH000403,BMW,7 Series,2013,sedan,gasoline,13040.59,fW44687927qC477522
VH000404,Honda,Odyssey,2022,minivan,hybrid,19944.75,JV16084523jp029618
VH000405,Chevrolet,Cruze,2011,sedan,hybrid,2839.29,db79226803Ux677100
VH000406,Toyota,Highlander,2021,suv,gasoline,20793.98,SI55495731BG346027
VH000407,Ford,F-150,2024,truck,gasoline,35096.81,Tp10217076oO469272
VH000408,Chevrolet,Silverado,2015,truck,gasoline,9329.14,bE00211786xD732320
VH000409,Kia,Sorento,2019,suv,gasoline,11409.87,mb15156971Ek421723
VH000410,Ford,F-150,2009,truck,gasoline,5040.0,Bt47338920Vc220584
VH000411,Chevrolet,Tahoe,2016,suv,electric,13674.91,uV84418070hl999183
VH000412,Chevrolet,Silverado,2011,truck,gasoline,5055.37,Ul71232682CY123941
VH000413,Hyundai,Tucson,2023,suv,gasoline,20204.36,VX02290090DB682183
VH000414,Toyota,RAV4,2009,suv,gasoline,3600.0,SB23154658GN984774
VH000415,Toyota,Corolla,2020,sedan,gasoline,11459.94,np29967990KZ139750
VH000416,Ford,Mustang,2018,sedan,gasoline,9290.39,AN96616032lv710315
VH000417,Nissan,Rogue,2009,suv,gasoline,3480.0,LY46477392Yp435694
VH000418,Hyundai,Accent,2015,sedan,gasoline,4362.87,Fy09252798Iu302348
VH000419,Kia,Forte,2020,sedan,gasoline,9526.12,qf98140021vz931895
VH000420,Honda,Accord,2014,sedan,gasoline,5678.51,UN46863490ko258816
VH000421,Nissan,Sentra,2022,sedan,gasoline,10258.69,HQ67240142Uk919208
VH000422,Ford,Escape,2012,suv,electric,3648.47,pI37935486OA599843
VH000423,Hyundai,Elantra,2014,sedan,gasoline,4220.35,Dn83582201cx438244
VH000424,Nissan,Altima,2008,sedan,hybrid,3120.0,zo61856239Rb900826
VH000425,Ford,Explorer,2024,suv,gasoline,32257.76,Wk88633248TF526298
VH000426,Honda,CR-V,2019,suv,hybrid,13099.89,fk85666479jY283786
VH000427,Kia,Forte,2020,sedan,hybrid,9721.18,Tn46493757Rm663124
VH000428,Honda,Accord,2009,sedan,gasoline,3480.0,XX28150634fP481324
VH000429,Kia,Optima,2011,sedan,gasoline,3253.54,EE42702759Nf827501
VH000430,Kia,Forte,2013,sedan,gasoline,3540.91,WL20599187ch982386
VH000431,Nissan,Rogue,2020,suv,gasoline,14226.72,Iu60603565aM461719
VH000432,Chevrolet,Cruze,2013,sedan,gasoline,2913.43,vu21156319wn721898
VH000433,Chevrolet,Silverado,2020,truck,gasoline,19906.17,eR95523376Sx351719
VH000434,Chevrolet,Silverado,2017,truck,gasoline,11012.17,LZ11742287gi028245
VH000435,Toyota,Highlander,2022,suv,gasoline,21341.97,Sv46518493ek091675
VH000436,Hyundai,Accent,2022,sedan,gasoline,10138.92,CB81209597sv338966
VH000437,Kia,Sportage,2017,suv,gasoline,8392.9,vh36176763Ms451946
VH000438,BMW,5 Series,2015,sedan,gasoline,13468.38,ig63333724jZ533226
VH000439,Toyota,Tacoma,2010,truck,diesel,4080.0,Gl91011069oB647745
VH000440,Ford,F-150,2010,truck,gasoline,5040.0,zI68821947aR165522
VH000441,Chevrolet,Equinox,2022,suv,gasoline,14715.79,jU15956300fo774615
VH000442,Honda,Pilot,2017,suv,gasoline,10818.08,Lp66384716Sv583829
VH000443,Honda,Civic,2015,sedan,hybrid,5776.58,eq24062413ez361434
VH000444,Chevrolet,Cruze,2023,sedan,gasoline,12166.72,IN93084709sK498749
VH000445,Kia,Sorento,2015,suv,gasoline,7418.7,Sz22931297FR342167
VH000446,Ford,F-150,2008,truck,gasoline,5040.0,Kj63286508gC658132
VH000447,Chevrolet,Equinox,2018,suv,diesel,10510.18,kq85633875JP930673
VH000448,Ford,Explorer,2022,suv,gasoline,20632.05,jr43169337SZ026060
VH000449,Ford,Escape,2016,suv,gasoline,6875.35,cx99576412im537261
VH000450,Nissan,Altima,2019,sedan,gasoline,9735.81,Xi72600424Lg672479
VH000451,Chevrolet,Silverado,2017,truck,gasoline,12988.3,MB78925843Lk777730
VH000452,Chevrolet,Malibu,2023,sedan,gasoline,14871.77,ku86184025LD295716
VH000453,Kia,Sportage,2022,suv,gasoline,14068.74,Bc21189557Kh929451
VH000454,Toyota,Camry,2023,sedan,hybrid,15923.37,VK75022756Bw564654
VH000455,Honda,CR-V,2015,suv,gasoline,7634.12,QB38426608lQ078269
VH000456,Ford,Explorer,2020,suv,gasoline,17538.24,Sn25222164HU605951
VH000457,Nissan,Sentra,2019,sedan,gasoline,7696.08,EF09414796EI139984
VH000458,Toyota,Corolla,2019,sedan,gasoline,8898.89,nZ05455278nJ536493
VH000459,Chevrolet,Equinox,2014,suv,gasoline,5611.14,WT03034380Eg853510
VH000460,Nissan,Pathfinder,2013,suv,gasoline,5517.7,Ji95675395UF615529
VH000461,Honda,Civic,2011,sedan,gasoline,3245.5,rS98471478uS445008
VH000462,Kia,Optima,2012,sedan,diesel,3492.14,Zl32173860BN433454
VH000463,Kia,Sportage,2015,suv,gasoline,6529.57,uA93253523TM857463
VH000464,Nissan,Altima,2011,sedan,gasoline,3547.67,qA02423757LU090191
VH000465,Hyundai,Sonata,2014,sedan,gasoline,5691.76,Ck99449395ij154732
VH000466,Honda,Accord,2017,sedan,gasoline,7298.92,vY78056970YL959467
VH000467,Hyundai,Tucson,2021,suv,hybrid,14057.2,Vw87514930OF448034
VH000468,Ford,Explorer,2017,suv,hybrid,10806.24,CC80101175zg367506
VH000469,Honda,Odyssey,2020,minivan,gasoline,15297.89,pw91827792Fb060497
VH000470,Ford,Focus,2020,sedan,hybrid,7823.92,NP13595825fx931400
VH000471,Honda,Civic,2023,sedan,gasoline,13953.75,UB34078553Wg503817
VH000472,Hyundai,Santa Fe,2019,suv,gasoline,11616.77,Ft06320889Cq960685
VH000473,Nissan,Sentra,2023,sedan,gasoline,15549.48,oz65693428Yt869609
VH000474,Ford,F-150,2008,truck,gasoline,5040.0,dn41363561pa152589
VH000475,Ford,Escape,2023,suv,gasoline,19229.77,GV59758477gL873999
VH000476,Kia,Sorento,2019,suv,gasoline,12509.19,ku11074510bz677370
VH000477,Kia,Soul,2011,suv,gasoline,2417.13,BY25632028Qa620041
VH000478,Ford,Mustang,2020,sedan,gasoline,14545.19,lS77807657Ej019454
VH000479,Chevrolet,Cruze,2019,sedan,gasoline,7384.66,Hs95791260EO157367
VH000480,Nissan,Altima,2020,sedan,hybrid,11342.63,rT29316876Ts279723
VH000481,Chevrolet,Cruze,2009,sedan,gasoline,2400.0,OI93619203NY666136
VH000482,Chevrolet,Equinox,2008,suv,gasoline,3480.0,tu73636550JU859599
VH000483,Ford,Explorer,2009,suv,gasoline,4680.0,Oi06551297TP400717
VH000484,Kia,Forte,2023,sedan,gasoline,11788.68,TZ57722880eH122217
VH000485,Chevrolet,Equinox,2013,suv,gasoline,5075.31,jc27644815NI712347
VH000486,Chevrolet,Equinox,2013,suv,gasoline,4882.37,Mk96424765XG541242
VH000487,Chevrolet,Malibu,2018,sedan,gasoline,8188.6,yv19517721Kh805775
VH000488,BMW,X3,2016,suv,gasoline,12424.47,qK81448927yv585641
VH000489,Kia,Sorento,2015,suv,hybrid,8196.46,Pv34647328HG383833
VH000490,Nissan,Altima,2012,sedan,gasoline,3303.09,Lr46391934Rd586349
VH000491,Hyundai,Tucson,2016,suv,gasoline,7791.4,Eo34726072rE046221
VH000492,Chevrolet,Cruze,2010,sedan,gasoline,2400.0,MY12711450XN057270
VH000493,Ford,Mustang,2016,sedan,gasoline,7497.12,kv42403977vq525433
VH000494,Toyota,Highlander,2011,suv,gasoline,4809.97,st57837812aW109887
VH000495,Hyundai,Elantra,2014,sedan,gasoline,4492.98,UZ13517987ww997364
VH000496,Hyundai,Sonata,2015,sedan,diesel,6650.63,RB04014659GB987464
VH000497,Hyundai,Accent,2008,sedan,gasoline,2280.0,me52215790kT001731
VH000498,BMW,3 Series,2019,sedan,gasoline,15719.4,Rf71061721SF194211
VH000499,Kia,Soul,2012,suv,hybrid,2856.9,zF14696665nh840926
VH000500,Kia,Sportage,2008,suv,gasoline,3360.0,Sp29792785Tx213221
VH000501,Hyundai,Accent,2015,sedan,gasoline,4211.84,Ej12426227wj714203
VH000502,BMW,X5,2015,suv,gasoline,11937.61,SJ98912379tY660474
VH000503,Nissan,Pathfinder,2017,suv,gasoline,11201.6,gS70720754tV660247
VH000504,Chevrolet,Silverado,2018,truck,gasoline,13727.86,AM15572460jL528873
VH000505,Hyundai,Tucson,2023,suv,gasoline,18852.17,bg70463598PR089496
VH000506,BMW,5 Series,2010,sedan,electric,6720.0,lN87390820Yw583491
VH000507,Nissan,Frontier,2015,truck,gasoline,7686.25,Km99436300Md184033
VH000508,Kia,Soul,2020,suv,electric,7550.35,UP01336870FF606079
VH000509,Kia,Sorento,2020,suv,gasoline,15910.05,Gd76581088Jz453791
VH000510,Nissan,Pathfinder,2023,suv,gasoline,27137.9,pv74530560Fs500524
VH000511,Honda,Pilot,2017,suv,gasoline,10920.37,EB03346894Ej527592
VH000512,Toyota,Highlander,2013,suv,gasoline,6029.44,sT14624006tR701186
VH000513,Honda,CR-V,2016,suv,gasoline,8165.92,xN73073407jp006327
VH000514,Honda,Civic,2013,sedan,gasoline,4191.89,Gg46883269Wl412542
VH000515,Chevrolet,Cruze,2021,sedan,gasoline,10246.25,IH57899202ST313699
VH000516,BMW,3 Series,2019,sedan,gasoline,14154.31,GP62325281ZI238278
VH000517,BMW,X3,2012,suv,gasoline,6297.05,dV04725209oN266542
VH000518,Hyundai,Elantra,2012,sedan,gasoline,2749.73,uU47863782if242517
VH000519,Honda,Odyssey,2010,minivan,gasoline,4440.0,Em45639440qa784893
VH000520,Kia,Optima,2016,sedan,gasoline,5685.88,zR23206003HO763789
VH000521,Kia,Sorento,2009,suv,gasoline,3960.0,ib45998568Km334501
VH000522,Nissan,Frontier,2019,truck,hybrid,12120.66,AU19076563Zk438679
VH000523,Ford,Escape,2016,suv,gasoline,7509.71,Sr90903527ef796162
VH000524,Chevrolet,Equinox,2022,suv,gasoline,15240.99,kv66221866BI170371
VH000525,Kia,Soul,2011,suv,gasoline,2400.0,mL49787588BT573341
VH000526,Toyota,RAV4,2012,suv,gasoline,4073.88,Yk31673739VE127524
VH000527,Toyota,RAV4,2022,suv,gasoline,18062.46,eQ47758978SU492515
VH000528,Kia,Soul,2024,suv,gasoline,16281.93,tD74561078eJ727486
VH000529,Chevrolet,Tahoe,2010,suv,gasoline,6240.0,rr42188541zc415770
VH000530,Toyota,Corolla,2022,sedan,hybrid,14633.5,nY80926713Pk970284
VH000531,Nissan,Sentra,2020,sedan,gasoline,9711.76,ZE21137155tr405881
VH000532,Kia,Optima,2019,sedan,gasoline,10085.73,UH25449224Zc885938
VH000533,Ford,Explorer,2016,suv,hybrid,8865.48,zx60463111VH189288
VH000534,Honda,CR-V,2020,suv,electric,14174.47,SD71101298KC501329
VH000535,Ford,Explorer,2015,suv,gasoline,8522.09,Tu70199425vM497340
VH000536,Chevrolet,Cruze,2011,sedan,gasoline,2632.89,dK95834158Sa421009
VH000537,BMW,X5,2010,suv,gasoline,7440.0,QZ55438717kO515112
VH000538,Kia,Sportage,2021,suv,gasoline,12718.95,SE51274280wT169200
VH000539,Honda,Pilot,2022,suv,gasoline,22813.49,Qy51665338iL934402
VH000540,Chevrolet,Cruze,2010,sedan,gasoline,2400.0,wR57437466ZO975108
VH000541,Chevrolet,Tahoe,2012,suv,hybrid,8276.53,LA44557349of463517
VH000542,Toyota,Highlander,2019,suv,gasoline,12393.32,wZ50339185kN902675
VH000543,Hyundai,Sonata,2020,sedan,gasoline,10629.86,tC41127781dz691771
VH000544,Honda,Civic,2009,sedan,gasoline,2880.0,Mh43401203ym942016
VH000545,Ford,Focus,2012,sedan,gasoline,2894.77,Gd19720622Yk757377
VH000546,Kia,Soul,2018,suv,gasoline,5983.93,nm97948273XQ310158
VH000547,Chevrolet,Silverado,2014,truck,gasoline,7462.34,Kf91034005NU560757
VH000548,Hyundai,Sonata,2021,sedan,hybrid,15042.44,jb99311403Hh600463
VH000549,BMW,X5,2018,suv,gasoline,21284.04,xB78250582ZK170615
VH000550,Kia,Sorento,2020,suv,gasoline,13115.27,Ci81539307vD295027
VH000551,Chevrolet,Tahoe,2022,suv,gasoline,28178.56,WN87560285xW376698
VH000552,Ford,F-150,2023,truck,electric,26496.43,MR91570327rg119082
VH000553,Kia,Forte,2017,sedan,gasoline,6628.7,Wr29675160us021019
VH000554,Nissan,Sentra,2019,sedan,gasoline,8557.62,aP81537193ns100295
VH000555,Nissan,Pathfinder,2024,suv,gasoline,30881.67,Br42566438Lh044294
VH000556,Kia,Forte,2013,sedan,gasoline,3745.23,ZM20567043oQ664146
VH000557,Honda,Accord,2009,sedan,gasoline,3480.0,KI38097188As345440
VH000558,Hyundai,Santa Fe,2018,suv,gasoline,11231.85,ad91039418UB593541
VH000559,Honda,Pilot,2010,suv,gasoline,4800.0,Nk98583797nT290643
VH000560,Toyota,Highlander,2016,suv,hybrid,10211.18,Jd25356853Xm513617
VH000561,Honda,Pilot,2015,suv,gasoline,9269.54,LD63107815zD046153
VH000562,Hyundai,Santa Fe,2012,suv,gasoline,5397.55,Wr38483435Dn873179
VH000563,Kia,Forte,2022,sedan,gasoline,12686.31,Nc59333764Un974828
VH000564,Ford,Focus,2014,sedan,gasoline,3872.61,aK25768787lO697503
VH000565,Kia,Sorento,2019,suv,gasoline,11807.86,jj24939158Sc508346
VH000566,Toyota,Tacoma,2018,truck,gasoline,10915.85,wd41799744mL829515
VH000567,BMW,X5,2017,suv,gasoline,17683.38,Ba77926968IK110201
VH000568,BMW,X3,2022,suv,gasoline,29742.44,Wd03136702kd651716
VH000569,Nissan,Sentra,2010,sedan,electric,2520.0,pk07751846Ry532360
VH000570,Hyundai,Sonata,2017,sedan,gasoline,8259.52,wJ29785783hO920343
VH000571,Chevrolet,Tahoe,2014,suv,gasoline,10544.61,GA14248561Gt531578
VH000572,Nissan,Altima,2009,sedan,electric,3120.0,jP91330634nC387461
VH000573,Chevrolet,Tahoe,2008,suv,gasoline,6240.0,qx54280416vz957055
VH000574,Kia,Soul,2017,suv,gasoline,5458.35,Hd67499863Eb138258
VH000575,Toyota,RAV4,2017,suv,hybrid,8851.61,yo23131035OK996058
VH000576,Toyota,Highlander,2009,suv,gasoline,4560.0,Yv49201693sT981742
VH000577,Hyundai,Elantra,2024,sedan,gasoline,16537.29,KP57285952Cd166359
VH000578,BMW,X3,2022,suv,gasoline,24125.21,iI35878053Gr862044
VH000579,Honda,Civic,2024,sedan,gasoline,20363.04,WC13770266Bg117980
VH000580,BMW,5 Series,2021,sedan,gasoline,29409.45,Nm27828126oz089613
VH000581,Chevrolet,Silverado,2018,truck,gasoline,12478.93,Gl39835219VB103271
VH000582,Toyota,Camry,2015,sedan,gasoline,6476.71,gH86347164aA059912
VH000583,Toyota,Tacoma,2015,truck,hybrid,6749.37,Hc85660430gz850876
VH000584,Toyota,Highlander,2011,suv,gasoline,4560.0,oC55374180Gd333372
VH000585,Hyundai,Accent,2012,sedan,gasoline,2640.93,Qt26099234nU815487
VH000586,Nissan,Rogue,2023,suv,gasoline,21590.81,VX90379426MZ160152
VH000587,Hyundai,Santa Fe,2022,suv,gasoline,18563.14,tS50996122KF534385
VH000588,Hyundai,Sonata,2008,sedan,electric,3240.0,jj04253545zz651867
VH000589,Ford,Focus,2013,sedan,gasoline,3433.85,ES64576202TL515926
VH000590,Toyota,Camry,2024,sedan,hybrid,19905.09,yv40264108yl614264
VH000591,Toyota,RAV4,2019,suv,gasoline,10708.15,GG15617612fm447264
VH000592,Honda,Civic,2009,sedan,gasoline,2880.0,iZ70444466kx559698
VH000593,Chevrolet,Equinox,2015,suv,gasoline,5436.61,WR00138454CC441154
VH000594,Hyundai,Santa Fe,2017,suv,gasoline,9170.03,DT32902204bo927370
VH000595,Kia,Sportage,2012,suv,diesel,4543.53,Jl81837900dj354454
VH000596,Honda,Odyssey,2018,minivan,gasoline,13619.29,IV49272240rc059186
VH000597,Hyundai,Accent,2021,sedan,gasoline,8607.94,JG02764688qL158887
VH000598,BMW,X3,2016,suv,gasoline,13314.02,fO12934307CM276562
VH000599,Honda,CR-V,2014,suv,gasoline,6013.32,we70903011PS411789
VH000600,BMW,X5,2017,suv,gasoline,19719.42,Ci76930070qu765212
VH000601,Honda,Odyssey,2018,minivan,gasoline,13606.15,ok29959211mP463129
VH000602,Kia,Soul,2020,suv,gasoline,7776.88,NU14529978ft985388
VH000603,Toyota,RAV4,2009,suv,gasoline,3600.0,qC81649744Fn752517
VH000604,Kia,Sorento,2017,suv,gasoline,8385.26,ys59344786lK804403
VH000605,Kia,Soul,2017,suv,hybrid,5163.73,zx42359172XN576446
VH000606,Toyota,RAV4,2018,suv,gasoline,10980.98,ea84364992yx194059
VH000607,Hyundai,Santa Fe,2008,suv,gasoline,3960.0,ao64065747lF091022
VH000608,Hyundai,Elantra,2022,sedan,gasoline,14014.8,Ym39080899vK905403
VH000609,Honda,CR-V,2020,suv,gasoline,11660.93,HB81125154lw047746
VH000610,Chevrolet,Malibu,2023,sedan,gasoline,15811.61,tp01011180Bc584847
VH000611,Ford,Mustang,2024,sedan,gasoline,24535.47,aU91540876wp349747
VH000612,BMW,X5,2011,suv,hybrid,7440.0,ks32012214wp218602
VH000613,Toyota,RAV4,2008,suv,gasoline,3600.0,YR19817283lc761605
VH000614,BMW,5 Series,2017,sedan,gasoline,16185.21,cb86732382ZQ178843
VH000615,Kia,Forte,2024,sedan,electric,16558.46,Fi11646956Za708150
VH000616,Honda,CR-V,2022,suv,gasoline,20242.04,bO80915710Vv605636
VH000617,Honda,Accord,2021,sedan,hybrid,16195.85,XI69672762zR031343
VH000618,Kia,Sorento,2019,suv,gasoline,12676.26,aQ30448107Ke837844
VH000619,BMW,X3,2021,suv,gasoline,24566.03,dr53600026ZD660478
VH000620,Chevrolet,Malibu,2016,sedan,gasoline,6301.21,Bl17143321Bz204454
VH000621,Honda,CR-V,2019,suv,gasoline,10840.34,dn33069342va598498
VH000622,Hyundai,Sonata,2024,sedan,gasoline,17858.37,Pl22922273FS720203
VH000623,Nissan,Rogue,2011,suv,hybrid,3575.49,Zd60736055Ni764207
VH000624,Toyota,Corolla,2022,sedan,gasoline,13961.68,cB17586024cq925586
VH000625,Nissan,Rogue,2023,suv,gasoline,16295.65,hW72396149hx781961
VH000626,Ford,Escape,2021,suv,gasoline,14923.11,Di25994123wE929915
VH000627,BMW,5 Series,2009,sedan,hybrid,6720.0,vz55424813qH396436
VH000628,Honda,Odyssey,2010,minivan,electric,4440.0,ti55258128rC224116
VH000629,Kia,Sorento,2020,suv,gasoline,13992.01,mD73506473ai782137
VH000630,BMW,X5,2019,suv,gasoline,20956.55,xd73160136rY252556
VH000631,Chevrolet,Silverado,2013,truck,electric,7031.12,fz31612616ia382939
VH000632,Hyundai,Elantra,2010,sedan,gasoline,2640.0,rj34388901UK975338
VH000633,Chevrolet,Silverado,2011,truck,gasoline,5397.2,EW51932569CZ566114
VH000634,Hyundai,Sonata,2015,sedan,gasoline,5919.65,Kw23735484tu035238
VH000635,Kia,Sportage,2013,suv,gasoline,4832.24,QM62356293dG530929
VH000636,Honda,CR-V,2015,suv,gasoline,5829.2,Te23114509nC828562
VH000637,Hyundai,Sonata,2015,sedan,gasoline,5472.74,EJ19068265SY616363
VH000638,BMW,7 Series,2011,sedan,gasoline,10863.15,Bf25793909AA006789
VH000639,Hyundai,Accent,2017,sedan,hybrid,4848.22,Mt33514603Ex692787
VH000640,Toyota,Tacoma,2019,truck,gasoline,11401.3,cr90757825Mt045985
VH000641,Honda,Accord,2013,sedan,diesel,5093.65,gz89724121Ne379207
VH000642,Kia,Sportage,2014,suv,gasoline,5471.78,Wq86643546Nz143565
VH000643,Honda,Pilot,2019,suv,gasoline,15351.65,gm51648893sA660371
VH000644,Ford,Escape,2011,suv,gasoline,3795.72,jY30464298bo582584
VH000645,Honda,Odyssey,2024,minivan,gasoline,24640.65,BF91340215Zg904106
VH000646,Honda,Odyssey,2009,minivan,hybrid,4440.0,Du73953666WX044827
VH000647,Toyota,Camry,2018,sedan,diesel,9048.47,pU41927006EK655838
VH000648,Honda,CR-V,2020,suv,hybrid,13616.9,HG29897564dC475980
VH000649,Chevrolet,Equinox,2022,suv,gasoline,17746.09,oh15349753ZG139751
VH000650,Ford,Explorer,2018,suv,electric,13372.36,RE42956778dn401529
VH000651,Honda,Odyssey,2008,minivan,hybrid,4440.0,Qy71774857Vv528034
VH000652,BMW,5 Series,2020,sedan,diesel,22942.02,eB70612950WR834741
VH000653,Toyota,Tacoma,2013,truck,gasoline,5798.47,rA72187714ls456337
VH000654,Honda,Accord,2009,sedan,gasoline,3480.0,Zo70334753ss321192
VH000655,Hyundai,Sonata,2010,sedan,gasoline,3240.0,oq45715406zN905954
